re_Code;re_Text;re_Hauptdiagnose;re_Nebendiagnose;re_Prozedur
9-655.s;Regelbehandlung bei psychischen und psychosomatischen Störungen und Verhaltensstörungen bei Kindern mit durch Spezialtherapeuten und/oder pädagogisch-pflegerische Fachpersonen erbrachten Therapieeinheiten: mehr als 50 bis 52 Therapieeinheiten pro Woche;0;0;1
9-655.t;Regelbehandlung bei psychischen und psychosomatischen Störungen und Verhaltensstörungen bei Kindern mit durch Spezialtherapeuten und/oder pädagogisch-pflegerische Fachpersonen erbrachten Therapieeinheiten: mehr als 52 bis 54 Therapieeinheiten pro Woche;0;0;1
9-655.u;Regelbehandlung bei psychischen und psychosomatischen Störungen und Verhaltensstörungen bei Kindern mit durch Spezialtherapeuten und/oder pädagogisch-pflegerische Fachpersonen erbrachten Therapieeinheiten: mehr als 54 bis 56 Therapieeinheiten pro Woche;0;0;1
9-655.v;Regelbehandlung bei psychischen und psychosomatischen Störungen und Verhaltensstörungen bei Kindern mit durch Spezialtherapeuten und/oder pädagogisch-pflegerische Fachpersonen erbrachten Therapieeinheiten: mehr als 56 bis 58 Therapieeinheiten pro Woche;0;0;1
9-655.w;Regelbehandlung bei psychischen und psychosomatischen Störungen und Verhaltensstörungen bei Kindern mit durch Spezialtherapeuten und/oder pädagogisch-pflegerische Fachpersonen erbrachten Therapieeinheiten: mehr als 58 Therapieeinheiten pro Woche;0;0;1
9-664.0;Regelbehandlung bei psychischen und psychosomatischen Störungen und Verhaltensstörungen bei Jugendlichen mit durch Ärzte und/oder Psychologen erbrachten Therapieeinheiten: Regelbehandlung mit 1/5 bis 2 Therapieeinheiten pro Woche;0;0;1
9-664.1;Regelbehandlung bei psychischen und psychosomatischen Störungen und Verhaltensstörungen bei Jugendlichen mit durch Ärzte und/oder Psychologen erbrachten Therapieeinheiten: Regelbehandlung mit mehr als 2 bis 4 Therapieeinheiten pro Woche;0;0;1
9-664.2;Regelbehandlung bei psychischen und psychosomatischen Störungen und Verhaltensstörungen bei Jugendlichen mit durch Ärzte und/oder Psychologen erbrachten Therapieeinheiten: Regelbehandlung mit mehr als 4 bis 6 Therapieeinheiten pro Woche;0;0;1
9-664.3;Regelbehandlung bei psychischen und psychosomatischen Störungen und Verhaltensstörungen bei Jugendlichen mit durch Ärzte und/oder Psychologen erbrachten Therapieeinheiten: Regelbehandlung mit mehr als 6 bis 8 Therapieeinheiten pro Woche;0;0;1
9-664.4;Regelbehandlung bei psychischen und psychosomatischen Störungen und Verhaltensstörungen bei Jugendlichen mit durch Ärzte und/oder Psychologen erbrachten Therapieeinheiten: Regelbehandlung mit mehr als 8 bis 10 Therapieeinheiten pro Woche;0;0;1
9-664.5;Regelbehandlung bei psychischen und psychosomatischen Störungen und Verhaltensstörungen bei Jugendlichen mit durch Ärzte und/oder Psychologen erbrachten Therapieeinheiten: Regelbehandlung mit mehr als 10 bis 12 Therapieeinheiten pro Woche;0;0;1
9-664.6;Regelbehandlung bei psychischen und psychosomatischen Störungen und Verhaltensstörungen bei Jugendlichen mit durch Ärzte und/oder Psychologen erbrachten Therapieeinheiten: Regelbehandlung mit mehr als 12 bis 14 Therapieeinheiten pro Woche;0;0;1
9-664.7;Regelbehandlung bei psychischen und psychosomatischen Störungen und Verhaltensstörungen bei Jugendlichen mit durch Ärzte und/oder Psychologen erbrachten Therapieeinheiten: Regelbehandlung mit mehr als 14 bis 16 Therapieeinheiten pro Woche;0;0;1
9-664.8;Regelbehandlung bei psychischen und psychosomatischen Störungen und Verhaltensstörungen bei Jugendlichen mit durch Ärzte und/oder Psychologen erbrachten Therapieeinheiten: Regelbehandlung mit mehr als 16 bis 18 Therapieeinheiten pro Woche;0;0;1
9-664.9;Regelbehandlung bei psychischen und psychosomatischen Störungen und Verhaltensstörungen bei Jugendlichen mit durch Ärzte und/oder Psychologen erbrachten Therapieeinheiten: Regelbehandlung mit mehr als 18 bis 20 Therapieeinheiten pro Woche;0;0;1
9-664.a;Regelbehandlung bei psychischen und psychosomatischen Störungen und Verhaltensstörungen bei Jugendlichen mit durch Ärzte und/oder Psychologen erbrachten Therapieeinheiten: Regelbehandlung mit mehr als 20 bis 22 Therapieeinheiten pro Woche;0;0;1
9-664.b;Regelbehandlung bei psychischen und psychosomatischen Störungen und Verhaltensstörungen bei Jugendlichen mit durch Ärzte und/oder Psychologen erbrachten Therapieeinheiten: Regelbehandlung mit mehr als 22 bis 24 Therapieeinheiten pro Woche;0;0;1
9-664.c;Regelbehandlung bei psychischen und psychosomatischen Störungen und Verhaltensstörungen bei Jugendlichen mit durch Ärzte und/oder Psychologen erbrachten Therapieeinheiten: Regelbehandlung mit mehr als 24 bis 26 Therapieeinheiten pro Woche;0;0;1
9-664.d;Regelbehandlung bei psychischen und psychosomatischen Störungen und Verhaltensstörungen bei Jugendlichen mit durch Ärzte und/oder Psychologen erbrachten Therapieeinheiten: Regelbehandlung mit mehr als 26 bis 28 Therapieeinheiten pro Woche;0;0;1
9-664.e;Regelbehandlung bei psychischen und psychosomatischen Störungen und Verhaltensstörungen bei Jugendlichen mit durch Ärzte und/oder Psychologen erbrachten Therapieeinheiten: Regelbehandlung mit mehr als 28 bis 30 Therapieeinheiten pro Woche;0;0;1
9-664.g;Regelbehandlung bei psychischen und psychosomatischen Störungen und Verhaltensstörungen bei Jugendlichen mit durch Ärzte und/oder Psychologen erbrachten Therapieeinheiten: Regelbehandlung mit mehr als 32 Therapieeinheiten pro Woche;0;0;1
9-665.0;Regelbehandlung bei psychischen und psychosomatischen Störungen und Verhaltensstörungen bei Jugendlichen mit durch Spezialtherapeuten und/oder pädagogisch-pflegerische Fachpersonen erbrachten Therapieeinheiten: 1/5 bis 2 Therapieeinheiten pro Woche;0;0;1
9-665.1;Regelbehandlung bei psychischen und psychosomat. Störungen und Verhaltensstörungen bei Jugendlichen mit durch Spezialtherapeuten und/oder pädagogisch-pflegerische Fachpersonen erbrachten Therapieeinheiten: mehr als 2 bis 4 Therapieeinheiten pro Woche;0;0;1
9-665.2;Regelbehandlung bei psychischen und psychosomat. Störungen und Verhaltensstörungen bei Jugendlichen mit durch Spezialtherapeuten und/oder pädagogisch-pflegerische Fachpersonen erbrachten Therapieeinheiten: mehr als 4 bis 6 Therapieeinheiten pro Woche;0;0;1
9-665.3;Regelbehandlung bei psychischen und psychosomat. Störungen und Verhaltensstörungen bei Jugendlichen mit durch Spezialtherapeuten und/oder pädagogisch-pflegerische Fachpersonen erbrachten Therapieeinheiten: mehr als 6 bis 8 Therapieeinheiten pro Woche;0;0;1
9-665.4;Regelbehandlung bei psychischen und psychosomat. Störungen und Verhaltensstörungen bei Jugendlichen mit durch Spezialtherapeuten und/oder pädagogisch-pflegerische Fachpersonen erbrachten TEen: mehr als 8 bis 10 Therapieeinheiten pro Woche;0;0;1
9-665.5;Regelbehandlung bei psychischen und psychosomat. Störungen und Verhaltensstörungen bei Jugendlichen mit durch Spezialtherapeuten und/oder pädagogisch-pflegerische Fachpersonen erbrachten TEen: mehr als 10 bis 12 Therapieeinheiten pro Woche;0;0;1
9-665.6;Regelbehandlung bei psychischen und psychosomat. Störungen und Verhaltensstörungen bei Jugendlichen mit durch Spezialtherapeuten und/oder pädagogisch-pflegerische Fachpersonen erbrachten TEen: mehr als 12 bis 14 Therapieeinheiten pro Woche;0;0;1
9-665.7;Regelbehandlung bei psychischen und psychosomat. Störungen und Verhaltensstörungen bei Jugendlichen mit durch Spezialtherapeuten und/oder pädagogisch-pflegerische Fachpersonen erbrachten TEen: mehr als 14 bis 16 Therapieeinheiten pro Woche;0;0;1
9-665.8;Regelbehandlung bei psychischen und psychosomat. Störungen und Verhaltensstörungen bei Jugendlichen mit durch Spezialtherapeuten und/oder pädagogisch-pflegerische Fachpersonen erbrachten TEen: mehr als 16 bis 18 Therapieeinheiten pro Woche;0;0;1
9-665.9;Regelbehandlung bei psychischen und psychosomat. Störungen und Verhaltensstörungen bei Jugendlichen mit durch Spezialtherapeuten und/oder pädagogisch-pflegerische Fachpersonen erbrachten TEen: mehr als 18 bis 20 Therapieeinheiten pro Woche;0;0;1
9-665.a;Regelbehandlung bei psychischen und psychosomat. Störungen und Verhaltensstörungen bei Jugendlichen mit durch Spezialtherapeuten und/oder pädagogisch-pflegerische Fachpersonen erbrachten TEen: mehr als 20 bis 22 Therapieeinheiten pro Woche;0;0;1
9-665.b;Regelbehandlung bei psychischen und psychosomat. Störungen und Verhaltensstörungen bei Jugendlichen mit durch Spezialtherapeuten und/oder pädagogisch-pflegerische Fachpersonen erbrachten TEen: mehr als 22 bis 24 Therapieeinheiten pro Woche;0;0;1
9-665.c;Regelbehandlung bei psychischen und psychosomat. Störungen und Verhaltensstörungen bei Jugendlichen mit durch Spezialtherapeuten und/oder pädagogisch-pflegerische Fachpersonen erbrachten TEen: mehr als 24 bis 26 Therapieeinheiten pro Woche;0;0;1
9-665.d;Regelbehandlung bei psychischen und psychosomat. Störungen und Verhaltensstörungen bei Jugendlichen mit durch Spezialtherapeuten und/oder pädagogisch-pflegerische Fachpersonen erbrachten TEen: mehr als 26 bis 28 Therapieeinheiten pro Woche;0;0;1
9-665.e;Regelbehandlung bei psychischen und psychosomat. Störungen und Verhaltensstörungen bei Jugendlichen mit durch Spezialtherapeuten und/oder pädagogisch-pflegerische Fachpersonen erbrachten TEen: mehr als 28 bis 30 Therapieeinheiten pro Woche;0;0;1
9-665.f;Regelbehandlung bei psychischen und psychosomat. Störungen und Verhaltensstörungen bei Jugendlichen mit durch Spezialtherapeuten und/oder pädagogisch-pflegerische Fachpersonen erbrachten TEen: mehr als 30 bis 32 Therapieeinheiten pro Woche;0;0;1
9-665.g;Regelbehandlung bei psychischen und psychosomat. Störungen und Verhaltensstörungen bei Jugendlichen mit durch Spezialtherapeuten und/oder pädagogisch-pflegerische Fachpersonen erbrachten TEen: mehr als 32 bis 34 Therapieeinheiten pro Woche;0;0;1
9-665.h;Regelbehandlung bei psychischen und psychosomat. Störungen und Verhaltensstörungen bei Jugendlichen mit durch Spezialtherapeuten und/oder pädagogisch-pflegerische Fachpersonen erbrachten TEen: mehr als 34 bis 36 Therapieeinheiten pro Woche;0;0;1
9-665.j;Regelbehandlung bei psychischen und psychosomat. Störungen und Verhaltensstörungen bei Jugendlichen mit durch Spezialtherapeuten und/oder pädagogisch-pflegerische Fachpersonen erbrachten TEen: mehr als 36 bis 38 Therapieeinheiten pro Woche;0;0;1
9-665.k;Regelbehandlung bei psychischen und psychosomat. Störungen und Verhaltensstörungen bei Jugendlichen mit durch Spezialtherapeuten und/oder pädagogisch-pflegerische Fachpersonen erbrachten TEen: mehr als 38 bis 40 Therapieeinheiten pro Woche;0;0;1
9-665.m;Regelbehandlung bei psychischen und psychosomat. Störungen und Verhaltensstörungen bei Jugendlichen mit durch Spezialtherapeuten und/oder pädagogisch-pflegerische Fachpersonen erbrachten TEen: mehr als 40 bis 42 Therapieeinheiten pro Woche;0;0;1
9-665.n;Regelbehandlung bei psychischen und psychosomat. Störungen und Verhaltensstörungen bei Jugendlichen mit durch Spezialtherapeuten und/oder pädagogisch-pflegerische Fachpersonen erbrachten TEen: mehr als 42 bis 44 Therapieeinheiten pro Woche;0;0;1
9-665.p;Regelbehandlung bei psychischen und psychosomat. Störungen und Verhaltensstörungen bei Jugendlichen mit durch Spezialtherapeuten und/oder pädagogisch-pflegerische Fachpersonen erbrachten TEen: mehr als 44 bis 46 Therapieeinheiten pro Woche;0;0;1
9-665.q;Regelbehandlung bei psychischen und psychosomat. Störungen und Verhaltensstörungen bei Jugendlichen mit durch Spezialtherapeuten und/oder pädagogisch-pflegerische Fachpersonen erbrachten TEen: mehr als 46 bis 48 Therapieeinheiten pro Woche;0;0;1
9-665.r;Regelbehandlung bei psychischen und psychosomat. Störungen und Verhaltensstörungen bei Jugendlichen mit durch Spezialtherapeuten und/oder pädagogisch-pflegerische Fachpersonen erbrachten TEen: mehr als 48 bis 50 Therapieeinheiten pro Woche;0;0;1
9-665.s;Regelbehandlung bei psychischen und psychosomat. Störungen und Verhaltensstörungen bei Jugendlichen mit durch Spezialtherapeuten und/oder pädagogisch-pflegerische Fachpersonen erbrachten TEen: mehr als 50 bis 52 Therapieeinheiten pro Woche;0;0;1
9-665.t;Regelbehandlung bei psychischen und psychosomat. Störungen und Verhaltensstörungen bei Jugendlichen mit durch Spezialtherapeuten und/oder pädagogisch-pflegerische Fachpersonen erbrachten TEen: mehr als 52 bis 54 Therapieeinheiten pro Woche;0;0;1
9-665.u;Regelbehandlung bei psychischen und psychosomat. Störungen und Verhaltensstörungen bei Jugendlichen mit durch Spezialtherapeuten und/oder pädagogisch-pflegerische Fachpersonen erbrachten TEen: mehr als 54 bis 56 Therapieeinheiten pro Woche;0;0;1
9-665.v;Regelbehandlung bei psychischen und psychosomat. Störungen und Verhaltensstörungen bei Jugendlichen mit durch Spezialtherapeuten und/oder pädagogisch-pflegerische Fachpersonen erbrachten TEen: mehr als 56 bis 58 Therapieeinheiten pro Woche;0;0;1
9-665.w;Regelbehandlung bei psychischen und psychosomat. Störungen und Verhaltensstörungen bei Jugendlichen mit durch Spezialtherapeuten und/oder pädagogisch-pflegerische Fachpersonen erbrachten TEen: mehr als 58 Therapieeinheiten pro Woche;0;0;1
9-670.20;Intensive Beaufsichtigung mit Überwachung in einer Kleinstgruppe bei psychischen und psychosomatischen Störungen und Verhaltensstörungen bei Kindern und Jugendlichen: Mindestens 2 bis 6 Stunden pro Tag: An 1 Tag pro Woche;0;0;1
9-670.21;Intensive Beaufsichtigung mit Überwachung in einer Kleinstgruppe bei psychischen und psychosomatischen Störungen und Verhaltensstörungen bei Kindern und Jugendlichen: Mindestens 2 bis 6 Stunden pro Tag: An 2 Tagen pro Woche;0;0;1
9-670.22;Intensive Beaufsichtigung mit Überwachung in einer Kleinstgruppe bei psychischen und psychosomatischen Störungen und Verhaltensstörungen bei Kindern und Jugendlichen: Mindestens 2 bis 6 Stunden pro Tag: An 3 Tagen pro Woche;0;0;1
9-670.23;Intensive Beaufsichtigung mit Überwachung in einer Kleinstgruppe bei psychischen und psychosomatischen Störungen und Verhaltensstörungen bei Kindern und Jugendlichen: Mindestens 2 bis 6 Stunden pro Tag: An 4 Tagen pro Woche;0;0;1
9-670.24;Intensive Beaufsichtigung mit Überwachung in einer Kleinstgruppe bei psychischen und psychosomatischen Störungen und Verhaltensstörungen bei Kindern und Jugendlichen: Mindestens 2 bis 6 Stunden pro Tag: An 5 Tagen pro Woche;0;0;1
9-670.25;Intensive Beaufsichtigung mit Überwachung in einer Kleinstgruppe bei psychischen und psychosomatischen Störungen und Verhaltensstörungen bei Kindern und Jugendlichen: Mindestens 2 bis 6 Stunden pro Tag: An 6 Tagen pro Woche;0;0;1
9-670.26;Intensive Beaufsichtigung mit Überwachung in einer Kleinstgruppe bei psychischen und psychosomatischen Störungen und Verhaltensstörungen bei Kindern und Jugendlichen: Mindestens 2 bis 6 Stunden pro Tag: An 7 Tagen pro Woche;0;0;1
9-670.30;Intensive Beaufsichtigung mit Überwachung in einer Kleinstgruppe bei psychischen und psychosomatischen Störungen und Verhaltensstörungen bei Kindern und Jugendlichen: Mehr als 6 bis 12 Stunden pro Tag: An 1 Tag pro Woche;0;0;1
9-670.31;Intensive Beaufsichtigung mit Überwachung in einer Kleinstgruppe bei psychischen und psychosomatischen Störungen und Verhaltensstörungen bei Kindern und Jugendlichen: Mehr als 6 bis 12 Stunden pro Tag: An 2 Tagen pro Woche;0;0;1
9-670.32;Intensive Beaufsichtigung mit Überwachung in einer Kleinstgruppe bei psychischen und psychosomatischen Störungen und Verhaltensstörungen bei Kindern und Jugendlichen: Mehr als 6 bis 12 Stunden pro Tag: An 3 Tagen pro Woche;0;0;1
9-670.33;Intensive Beaufsichtigung mit Überwachung in einer Kleinstgruppe bei psychischen und psychosomatischen Störungen und Verhaltensstörungen bei Kindern und Jugendlichen: Mehr als 6 bis 12 Stunden pro Tag: An 4 Tagen pro Woche;0;0;1
9-670.34;Intensive Beaufsichtigung mit Überwachung in einer Kleinstgruppe bei psychischen und psychosomatischen Störungen und Verhaltensstörungen bei Kindern und Jugendlichen: Mehr als 6 bis 12 Stunden pro Tag: An 5 Tagen pro Woche;0;0;1
9-670.35;Intensive Beaufsichtigung mit Überwachung in einer Kleinstgruppe bei psychischen und psychosomatischen Störungen und Verhaltensstörungen bei Kindern und Jugendlichen: Mehr als 6 bis 12 Stunden pro Tag: An 6 Tagen pro Woche;0;0;1
9-670.40;Intensive Beaufsichtigung mit Überwachung in einer Kleinstgruppe bei psychischen und psychosomatischen Störungen und Verhaltensstörungen bei Kindern und Jugendlichen: Mehr als 12 Stunden pro Tag: An 1 Tag pro Woche;0;0;1
9-670.41;Intensive Beaufsichtigung mit Überwachung in einer Kleinstgruppe bei psychischen und psychosomatischen Störungen und Verhaltensstörungen bei Kindern und Jugendlichen: Mehr als 12 Stunden pro Tag: An 2 Tagen pro Woche;0;0;1
9-670.42;Intensive Beaufsichtigung mit Überwachung in einer Kleinstgruppe bei psychischen und psychosomatischen Störungen und Verhaltensstörungen bei Kindern und Jugendlichen: Mehr als 12 Stunden pro Tag: An 3 Tagen pro Woche;0;0;1
9-670.43;Intensive Beaufsichtigung mit Überwachung in einer Kleinstgruppe bei psychischen und psychosomatischen Störungen und Verhaltensstörungen bei Kindern und Jugendlichen: Mehr als 12 Stunden pro Tag: An 4 Tagen pro Woche;0;0;1
9-670.44;Intensive Beaufsichtigung mit Überwachung in einer Kleinstgruppe bei psychischen und psychosomatischen Störungen und Verhaltensstörungen bei Kindern und Jugendlichen: Mehr als 12 Stunden pro Tag: An 5 Tagen pro Woche;0;0;1
