IC_Code;IC_Text;IC_CodeF;IC_ANZHDI;IC_ANZNDI;IC_AnzProzI
556472;Kutane Harnableitung durch Ureterokutaneostomie (nicht kontinentes Stoma): Ureterokutaneostomie: Laparoskopisch;5-564.72;0;0;1
556500;Kutane Harnableitung mit Darminterponat [Conduit] (nicht kontinentes Stoma): Ureteroileokutaneostomie [Ileum-Conduit]: Offen chirurgisch;5-565.00;0;0;1
556501;Kutane Harnableitung mit Darminterponat [Conduit] (nicht kontinentes Stoma): Ureteroileokutaneostomie [Ileum-Conduit]: Laparoskopisch;5-565.01;0;0;1
55650x;Kutane Harnableitung mit Darminterponat [Conduit] (nicht kontinentes Stoma): Ureteroileokutaneostomie [Ileum-Conduit]: Sonstige;5-565.0x;0;0;1
556510;Kutane Harnableitung mit Darminterponat [Conduit] (nicht kontinentes Stoma): Ureterokolokutaneostomie [Kolon-/Sigma-Conduit]: Offen chirurgisch;5-565.10;0;0;1
556520;Kutane Harnableitung mit Darminterponat [Conduit] (nicht kontinentes Stoma): Revision des Stomas: Offen chirurgisch;5-565.20;0;0;1
556530;Kutane Harnableitung mit Darminterponat [Conduit] (nicht kontinentes Stoma): Revision der Ureter-Darm-Anastomose: Offen chirurgisch;5-565.30;0;0;1
556540;Kutane Harnableitung mit Darminterponat [Conduit] (nicht kontinentes Stoma): Revision des Darminterponates: Offen chirurgisch;5-565.40;0;0;1
556600;Kutane Harnableitung mit Darmreservoir (kontinentes Stoma): Anlegen eines Ileumreservoirs: Offen chirurgisch;5-566.00;0;0;1
556610;Kutane Harnableitung mit Darmreservoir (kontinentes Stoma): Anlegen eines Ileozäkalreservoirs: Offen chirurgisch;5-566.10;0;0;1
556640;Kutane Harnableitung mit Darmreservoir (kontinentes Stoma): Revision des Stomas: Offen chirurgisch;5-566.40;0;0;1
5566b0;Kutane Harnableitung mit Darmreservoir (kontinentes Stoma): Kontinente Harnableitung über ein Appendikostoma: Offen chirurgisch;5-566.b0;0;0;1
556800;Rekonstruktion des Ureters: Naht (nach Verletzung): Offen chirurgisch;5-568.00;0;0;1
556801;Rekonstruktion des Ureters: Naht (nach Verletzung): Laparoskopisch;5-568.01;0;0;1
556810;Rekonstruktion des Ureters: Reanastomose: Offen chirurgisch;5-568.10;0;0;1
556811;Rekonstruktion des Ureters: Reanastomose: Laparoskopisch;5-568.11;0;0;1
556880;Rekonstruktion des Ureters: Ureterozystoneostomie mit Uretermodellage: Offen chirurgisch;5-568.80;0;0;1
556890;Rekonstruktion des Ureters: Isolierte Antirefluxplastik (z.B. nach Lich-Gregoir): Offen chirurgisch;5-568.90;0;0;1
55689x;Rekonstruktion des Ureters: Isolierte Antirefluxplastik (z.B. nach Lich-Gregoir): Sonstige;5-568.9x;0;0;1
5568b0;Rekonstruktion des Ureters: Ureterersatz, partiell: Offen chirurgisch;5-568.b0;0;0;1
5568b1;Rekonstruktion des Ureters: Ureterersatz, partiell: Laparoskopisch;5-568.b1;0;0;1
5568d0;Rekonstruktion des Ureters: Ureterozystoneostomie: Offen chirurgisch;5-568.d0;0;0;1
5568d1;Rekonstruktion des Ureters: Ureterozystoneostomie: Laparoskopisch;5-568.d1;0;0;1
5568e0;Rekonstruktion des Ureters: Ureterozystoneostomie bei Doppelureter: Offen chirurgisch;5-568.e0;0;0;1
5568f;Rekonstruktion des Ureters: Transposition eines Eigenureters auf eine Transplantatniere, offen chirurgisch;5-568.f;0;0;1
5568g0;Rekonstruktion des Ureters: Ureterersatz, partiell oder total, mit Verwendung von Darmsegmenten: Offen chirurgisch;5-568.g0;0;0;1
5568x0;Rekonstruktion des Ureters: Sonstige: Offen chirurgisch;5-568.x0;0;0;1
556900;Andere Operationen am Ureter: Freilegung des Ureters (zur Exploration): Offen chirurgisch;5-569.00;0;0;1
556901;Andere Operationen am Ureter: Freilegung des Ureters (zur Exploration): Laparoskopisch;5-569.01;0;0;1
556910;Andere Operationen am Ureter: Ligatur des Ureters: Offen chirurgisch;5-569.10;0;0;1
556930;Andere Operationen am Ureter: Ureterolyse (ohne intraperitoneale Verlagerung): Offen chirurgisch;5-569.30;0;0;1
556931;Andere Operationen am Ureter: Ureterolyse (ohne intraperitoneale Verlagerung): Laparoskopisch;5-569.31;0;0;1
556940;Andere Operationen am Ureter: Ureterolyse mit intraperitonealer Verlagerung: Offen chirurgisch;5-569.40;0;0;1
556941;Andere Operationen am Ureter: Ureterolyse mit intraperitonealer Verlagerung: Laparoskopisch;5-569.41;0;0;1
556950;Andere Operationen am Ureter: Ureterolyse mit Umscheidung mit Omentum: Offen chirurgisch;5-569.50;0;0;1
556962;Andere Operationen am Ureter: Injektion bei Ostiuminsuffizienz: Transurethral;5-569.62;0;0;1
55696x;Andere Operationen am Ureter: Injektion bei Ostiuminsuffizienz: Sonstige;5-569.6x;0;0;1
556970;Andere Operationen am Ureter: Revisionsoperation: Offen chirurgisch;5-569.70;0;0;1
55700;Endoskopische Entfernung von Steinen, Fremdkörpern und Tamponaden der Harnblase: Entfernung eines Steines, transurethral, mit Desintegration (Lithotripsie);5-570.0;0;0;1
55701;Endoskopische Entfernung von Steinen, Fremdkörpern und Tamponaden der Harnblase: Entfernung eines Steines, perkutan-transvesikal;5-570.1;0;0;1
55702;Endoskopische Entfernung von Steinen, Fremdkörpern und Tamponaden der Harnblase: Entfernung eines Steines, perkutan-transvesikal, mit Desintegration (Lithotripsie);5-570.2;0;0;1
55704;Endoskopische Entfernung von Steinen, Fremdkörpern und Tamponaden der Harnblase: Operative Ausräumung einer Harnblasentamponade, transurethral;5-570.4;0;0;1
5570x;Endoskopische Entfernung von Steinen, Fremdkörpern und Tamponaden der Harnblase: Sonstige;5-570.x;0;0;1
5570y;Endoskopische Entfernung von Steinen, Fremdkörpern und Tamponaden der Harnblase: N.n.bez.;5-570.y;0;0;1
55710;Zystotomie [Sectio alta]: Ohne weitere Maßnahmen;5-571.0;0;0;1
55711;Zystotomie [Sectio alta]: Entfernung eines Steines;5-571.1;0;0;1
55712;Zystotomie [Sectio alta]: Entfernung eines Fremdkörpers;5-571.2;0;0;1
55720;Zystostomie: Offen chirurgisch;5-572.0;0;0;1
55721;Zystostomie: Perkutan;5-572.1;0;0;1
55722;Zystostomie: Vesikokutaneostomie mit nicht kontinentem Stoma;5-572.2;0;0;1
55723;Zystostomie: Vesikokutaneostomie mit kontinentem Stoma;5-572.3;0;0;1
55725;Zystostomie: Operative Dilatation eines Zystostomiekanals mit Anlegen eines dicklumigen suprapubischen Katheters;5-572.5;0;0;1
5572x;Zystostomie: Sonstige;5-572.x;0;0;1
55730;Transurethrale Inzision, Exzision, Destruktion und Resektion von (erkranktem) Gewebe der Harnblase: Inzision;5-573.0;0;0;1
55731;Transurethrale Inzision, Exzision, Destruktion und Resektion von (erkranktem) Gewebe der Harnblase: Inzision des Harnblasenhalses;5-573.1;0;0;1
55732;Transurethrale Inzision, Exzision, Destruktion und Resektion von (erkranktem) Gewebe der Harnblase: Exzision;5-573.2;0;0;1
55733;Transurethrale Inzision, Exzision, Destruktion und Resektion von (erkranktem) Gewebe der Harnblase: Destruktion;5-573.3;0;0;1
557340;Transurethrale Inzision, Exzision, Destruktion und Resektion von (erkranktem) Gewebe der Harnblase: Resektion: Nicht fluoreszenzgestützt;5-573.40;0;0;1
557341;Transurethrale Inzision, Exzision, Destruktion und Resektion von (erkranktem) Gewebe der Harnblase: Resektion: Fluoreszenzgestützt mit Hexaminolävulinsäure;5-573.41;0;0;1
55734x;Transurethrale Inzision, Exzision, Destruktion und Resektion von (erkranktem) Gewebe der Harnblase: Resektion: Fluoreszenzgestützt mit sonstigen Substanzen;5-573.4x;0;0;1
5573x;Transurethrale Inzision, Exzision, Destruktion und Resektion von (erkranktem) Gewebe der Harnblase: Sonstige;5-573.x;0;0;1
5573y;Transurethrale Inzision, Exzision, Destruktion und Resektion von (erkranktem) Gewebe der Harnblase: N.n.bez.;5-573.y;0;0;1
55740;Offen chirurgische und laparoskopische Exzision und Destruktion von (erkranktem) Gewebe der Harnblase: Exzision, offen chirurgisch;5-574.0;0;0;1
55741;Offen chirurgische und laparoskopische Exzision und Destruktion von (erkranktem) Gewebe der Harnblase: Exzision, laparoskopisch;5-574.1;0;0;1
55743;Offen chirurgische und laparoskopische Exzision und Destruktion von (erkranktem) Gewebe der Harnblase: Destruktion, laparoskopisch;5-574.3;0;0;1
557500;Partielle Harnblasenresektion: Teilresektion ohne Ureterneoimplantation: Offen chirurgisch;5-575.00;0;0;1
557501;Partielle Harnblasenresektion: Teilresektion ohne Ureterneoimplantation: Laparoskopisch;5-575.01;0;0;1
55750x;Partielle Harnblasenresektion: Teilresektion ohne Ureterneoimplantation: Sonstige;5-575.0x;0;0;1
557520;Partielle Harnblasenresektion: Teilresektion mit einseitiger Ureterneoimplantation: Offen chirurgisch;5-575.20;0;0;1
557540;Partielle Harnblasenresektion: Supratrigonale Resektion ohne Ureterneoimplantation: Offen chirurgisch;5-575.40;0;0;1
5575x0;Partielle Harnblasenresektion: Sonstige: Offen chirurgisch;5-575.x0;0;0;1
557600;Zystektomie: Einfach, beim Mann: Offen chirurgisch;5-576.00;0;0;1
557610;Zystektomie: Einfach, bei der Frau: Offen chirurgisch;5-576.10;0;0;1
557620;Zystektomie: Radikale Zystektomie ohne Urethrektomie, beim Mann: Offen chirurgisch;5-576.20;0;0;1
557621;Zystektomie: Radikale Zystektomie ohne Urethrektomie, beim Mann: Laparoskopisch;5-576.21;0;0;1
55762x;Zystektomie: Radikale Zystektomie ohne Urethrektomie, beim Mann: Sonstige;5-576.2x;0;0;1
557630;Zystektomie: Radikale Zystektomie ohne Urethrektomie, unter Schonung des Gefäß-Nerven-Bündels (potenzerhaltend), beim Mann: Offen chirurgisch;5-576.30;0;0;1
557631;Zystektomie: Radikale Zystektomie ohne Urethrektomie, unter Schonung des Gefäß-Nerven-Bündels (potenzerhaltend), beim Mann: Laparoskopisch;5-576.31;0;0;1
55763x;Zystektomie: Radikale Zystektomie ohne Urethrektomie, unter Schonung des Gefäß-Nerven-Bündels (potenzerhaltend), beim Mann: Sonstige;5-576.3x;0;0;1
557640;Zystektomie: Radikale Zystektomie mit Urethrektomie, beim Mann: Offen chirurgisch;5-576.40;0;0;1
557660;Zystektomie: Radikale Zystektomie ohne Urethrektomie bei der Frau: Offen chirurgisch;5-576.60;0;0;1
557661;Zystektomie: Radikale Zystektomie ohne Urethrektomie bei der Frau: Laparoskopisch;5-576.61;0;0;1
557670;Zystektomie: Radikale Zystektomie mit Urethrektomie bei der Frau: Offen chirurgisch;5-576.70;0;0;1
557671;Zystektomie: Radikale Zystektomie mit Urethrektomie bei der Frau: Laparoskopisch;5-576.71;0;0;1
557680;Zystektomie: Eviszeration des kleinen Beckens beim Mann: Offen chirurgisch;5-576.80;0;0;1
5576x0;Zystektomie: Sonstige: Offen chirurgisch;5-576.x0;0;0;1
557700;Ersatz der Harnblase: Rekonstruktion mit Ileum: Offen chirurgisch;5-577.00;0;0;1
557701;Ersatz der Harnblase: Rekonstruktion mit Ileum: Laparoskopisch;5-577.01;0;0;1
557720;Ersatz der Harnblase: Rekonstruktion mit Ileozäkum: Offen chirurgisch;5-577.20;0;0;1
557800;Andere plastische Rekonstruktion der Harnblase: Naht (nach Verletzung): Offen chirurgisch;5-578.00;0;0;1
557801;Andere plastische Rekonstruktion der Harnblase: Naht (nach Verletzung): Laparoskopisch;5-578.01;0;0;1
55780x;Andere plastische Rekonstruktion der Harnblase: Naht (nach Verletzung): Sonstige;5-578.0x;0;0;1
557820;Andere plastische Rekonstruktion der Harnblase: Verschluss einer vesikokutanen Fistel: Offen chirurgisch;5-578.20;0;0;1
557821;Andere plastische Rekonstruktion der Harnblase: Verschluss einer vesikokutanen Fistel: Laparoskopisch;5-578.21;0;0;1
557830;Andere plastische Rekonstruktion der Harnblase: Verschluss einer Harnblasen-Darm-Fistel: Offen chirurgisch;5-578.30;0;0;1
557831;Andere plastische Rekonstruktion der Harnblase: Verschluss einer Harnblasen-Darm-Fistel: Laparoskopisch;5-578.31;0;0;1
557840;Andere plastische Rekonstruktion der Harnblase: Harnblasenhalsplastik: Offen chirurgisch;5-578.40;0;0;1
557850;Andere plastische Rekonstruktion der Harnblase: Reduktionsplastik: Offen chirurgisch;5-578.50;0;0;1
557860;Andere plastische Rekonstruktion der Harnblase: Augmentation der Harnblase: Offen chirurgisch;5-578.60;0;0;1
557870;Andere plastische Rekonstruktion der Harnblase: Verschluss einer Blasenekstrophie: Offen chirurgisch;5-578.70;0;0;1
557880;Andere plastische Rekonstruktion der Harnblase: Verschluss eines offenen Urachus: Offen chirurgisch;5-578.80;0;0;1
557881;Andere plastische Rekonstruktion der Harnblase: Verschluss eines offenen Urachus: Laparoskopisch;5-578.81;0;0;1
5578x0;Andere plastische Rekonstruktion der Harnblase: Sonstige: Offen chirurgisch;5-578.x0;0;0;1
557900;Andere Operationen an der Harnblase: Entfernung eines Steines aus einer Ersatzharnblase: Offen chirurgisch;5-579.00;0;0;1
557902;Andere Operationen an der Harnblase: Entfernung eines Steines aus einer Ersatzharnblase: Transurethral;5-579.02;0;0;1
557904;Andere Operationen an der Harnblase: Entfernung eines Steines aus einer Ersatzharnblase: Über ein Stoma;5-579.04;0;0;1
557932;Andere Operationen an der Harnblase: Exzision von erkranktem Gewebe aus einer Ersatzharnblase: Transurethral;5-579.32;0;0;1
557942;Andere Operationen an der Harnblase: Operative Blutstillung: Transurethral;5-579.42;0;0;1
557950;Andere Operationen an der Harnblase: Operative Dehnung: Offen chirurgisch;5-579.50;0;0;1
557952;Andere Operationen an der Harnblase: Operative Dehnung: Transurethral;5-579.52;0;0;1
557960;Andere Operationen an der Harnblase: Injektionsbehandlung: Offen chirurgisch;5-579.60;0;0;1
557962;Andere Operationen an der Harnblase: Injektionsbehandlung: Transurethral;5-579.62;0;0;1
557972;Andere Operationen an der Harnblase: Revision: Transurethral;5-579.72;0;0;1
5579x0;Andere Operationen an der Harnblase: Sonstige: Offen chirurgisch;5-579.x0;0;0;1
5579x1;Andere Operationen an der Harnblase: Sonstige: Laparoskopisch;5-579.x1;0;0;1
55800;Offen chirurgische Urethrotomie und Urethrostomie: Urethrotomie;5-580.0;0;0;1
55801;Offen chirurgische Urethrotomie und Urethrostomie: Urethrostomie;5-580.1;0;0;1
55810;Plastische Meatotomie der Urethra: Inzision;5-581.0;0;0;1
55811;Plastische Meatotomie der Urethra: Meatusplastik;5-581.1;0;0;1
5581x;Plastische Meatotomie der Urethra: Sonstige;5-581.x;0;0;1
55820;Exzision, Destruktion und Resektion von (erkranktem) Gewebe der Urethra: Exzision, offen chirurgisch;5-582.0;0;0;1
55821;Exzision, Destruktion und Resektion von (erkranktem) Gewebe der Urethra: Resektion, transurethral;5-582.1;0;0;1
55823;Exzision, Destruktion und Resektion von (erkranktem) Gewebe der Urethra: Destruktion, transurethral;5-582.3;0;0;1
5582x;Exzision, Destruktion und Resektion von (erkranktem) Gewebe der Urethra: Sonstige;5-582.x;0;0;1
55830;Urethrektomie als selbständiger Eingriff: Einfach, beim Mann;5-583.0;0;0;1
55832;Urethrektomie als selbständiger Eingriff: Radikal, beim Mann;5-583.2;0;0;1
55840;Rekonstruktion der Urethra: Rekonstruktion der Pars prostatica oder der Pars membranacea (nach Verletzung);5-584.0;0;0;1
55841;Rekonstruktion der Urethra: Rekonstruktion des distalen Teils (nach Verletzung);5-584.1;0;0;1
55842;Rekonstruktion der Urethra: Verschluss einer Urethrostomie;5-584.2;0;0;1
55843;Rekonstruktion der Urethra: Verschluss einer urethrokutanen Fistel;5-584.3;0;0;1
55844;Rekonstruktion der Urethra: Verschluss einer urethrorektalen Fistel;5-584.4;0;0;1
55845;Rekonstruktion der Urethra: (Re-)Anastomose nach Verletzung;5-584.5;0;0;1
55846;Rekonstruktion der Urethra: (Re-)Anastomose mit Strikturresektion;5-584.6;0;0;1
558470;Rekonstruktion der Urethra: Plastische Rekonstruktion, einzeitig: Mit Präputialhaut;5-584.70;0;0;1
558471;Rekonstruktion der Urethra: Plastische Rekonstruktion, einzeitig: Mit Penishaut;5-584.71;0;0;1
558472;Rekonstruktion der Urethra: Plastische Rekonstruktion, einzeitig: Transplantation von Mundschleimhaut;5-584.72;0;0;1
558473;Rekonstruktion der Urethra: Plastische Rekonstruktion, einzeitig: Transplantation von Harnblasenschleimhaut;5-584.73;0;0;1
558474;Rekonstruktion der Urethra: Plastische Rekonstruktion, einzeitig: Transplantation von in vitro hergestelltem Gewebe aus autogener Mundschleimhaut;5-584.74;0;0;1
55847x;Rekonstruktion der Urethra: Plastische Rekonstruktion, einzeitig: Sonstige;5-584.7x;0;0;1
558480;Rekonstruktion der Urethra: Plastische Rekonstruktion, zweizeitig, erste Sitzung: Mit Präputialhaut;5-584.80;0;0;1
558481;Rekonstruktion der Urethra: Plastische Rekonstruktion, zweizeitig, erste Sitzung: Mit Penishaut;5-584.81;0;0;1
558482;Rekonstruktion der Urethra: Plastische Rekonstruktion, zweizeitig, erste Sitzung: Transplantation von Mundschleimhaut;5-584.82;0;0;1
5584x;Rekonstruktion der Urethra: Sonstige;5-584.x;0;0;1
55850;Transurethrale Inzision von (erkranktem) Gewebe der Urethra: Urethrotomia interna, ohne Sicht;5-585.0;0;0;1
55851;Transurethrale Inzision von (erkranktem) Gewebe der Urethra: Urethrotomia interna, unter Sicht;5-585.1;0;0;1
55852;Transurethrale Inzision von (erkranktem) Gewebe der Urethra: Urethrotomia interna, mit Laser;5-585.2;0;0;1
55860;Operative Dilatation der Urethra: Bougierung;5-586.0;0;0;1
55890;Andere Operationen an Urethra und periurethralem Gewebe: Einlegen eines Stents;5-589.0;0;0;1
55891;Andere Operationen an Urethra und periurethralem Gewebe: Entfernung eines Stents;5-589.1;0;0;1
55892;Andere Operationen an Urethra und periurethralem Gewebe: Inzision von periurethralem Gewebe;5-589.2;0;0;1
55893;Andere Operationen an Urethra und periurethralem Gewebe: Exzision von periurethralem Gewebe;5-589.3;0;0;1
55894;Andere Operationen an Urethra und periurethralem Gewebe: Adhäsiolyse;5-589.4;0;0;1
5589x;Andere Operationen an Urethra und periurethralem Gewebe: Sonstige;5-589.x;0;0;1
559010;Inzision und Exzision von retroperitonealem Gewebe: Drainage, perirenal: Offen chirurgisch lumbal;5-590.10;0;0;1
559020;Inzision und Exzision von retroperitonealem Gewebe: Drainage, retroperitoneal: Offen chirurgisch lumbal;5-590.20;0;0;1
559021;Inzision und Exzision von retroperitonealem Gewebe: Drainage, retroperitoneal: Offen chirurgisch abdominal;5-590.21;0;0;1
559023;Inzision und Exzision von retroperitonealem Gewebe: Drainage, retroperitoneal: Laparoskopisch;5-590.23;0;0;1
559024;Inzision und Exzision von retroperitonealem Gewebe: Drainage, retroperitoneal: Perkutan;5-590.24;0;0;1
55902x;Inzision und Exzision von retroperitonealem Gewebe: Drainage, retroperitoneal: Sonstige;5-590.2x;0;0;1
559031;Inzision und Exzision von retroperitonealem Gewebe: Drainage, pelvin: Offen chirurgisch abdominal;5-590.31;0;0;1
559033;Inzision und Exzision von retroperitonealem Gewebe: Drainage, pelvin: Laparoskopisch;5-590.33;0;0;1
559040;Inzision und Exzision von retroperitonealem Gewebe: Exzision von perirenalem Gewebe: Offen chirurgisch lumbal;5-590.40;0;0;1
559050;Inzision und Exzision von retroperitonealem Gewebe: Exzision von retroperitonealem Gewebe: Offen chirurgisch lumbal;5-590.50;0;0;1
559051;Inzision und Exzision von retroperitonealem Gewebe: Exzision von retroperitonealem Gewebe: Offen chirurgisch abdominal;5-590.51;0;0;1
559053;Inzision und Exzision von retroperitonealem Gewebe: Exzision von retroperitonealem Gewebe: Laparoskopisch;5-590.53;0;0;1
559060;Inzision und Exzision von retroperitonealem Gewebe: Radikale paraaortale Lymphadenektomie in Kombination mit anderen Operationen: Offen chirurgisch lumbal;5-590.60;0;0;1
