IC_Code;IC_Text;IC_CodeF;IC_ANZHDI;IC_ANZNDI;IC_AnzProzI
R040;Epistaxis;R04.0;1;1;0
R041;Blutung aus dem Rachen;R04.1;1;1;0
R060;Dyspnoe;R06.0;0;1;0
R065;Mundatmung;R06.5;1;1;0
R0688;Sonstige und nicht näher bezeichnete Störungen der Atmung;R06.88;0;1;0
R070;Halsschmerzen;R07.0;0;1;0
R101;Schmerzen im Bereich des Oberbauches;R10.1;0;1;0
R103;Schmerzen mit Lokalisation in anderen Teilen des Unterbauches;R10.3;0;1;0
R104;Sonstige und nicht näher bezeichnete Bauchschmerzen;R10.4;0;1;0
R11;Übelkeit und Erbrechen;R11;0;1;0
R12;Sodbrennen;R12;0;1;0
R139;Sonstige und nicht näher bezeichnete Dysphagie;R13.9;0;1;0
R14;Flatulenz und verwandte Zustände;R14;0;1;0
R15;Stuhlinkontinenz;R15;0;1;0
R263;Immobilität;R26.3;0;1;0
R268;Sonstige und nicht näher bezeichnete Störungen des Ganges und der Mobilität;R26.8;0;1;0
R296;Sturzneigung, anderenorts nicht klassifiziert;R29.6;0;1;0
R31;Nicht näher bezeichnete Hämaturie;R31;1;1;0
R32;Nicht näher bezeichnete Harninkontinenz;R32;0;1;0
R33;Harnverhaltung;R33;1;1;0
R391;Sonstige Miktionsstörungen;R39.1;1;1;0
R410;Orientierungsstörung, nicht näher bezeichnet;R41.0;0;1;0
R42;Schwindel und Taumel;R42;1;1;0
R430;Anosmie;R43.0;0;1;0
R470;Dysphasie und Aphasie;R47.0;0;1;0
R478;Sonstige und nicht näher bezeichnete Sprech- und Sprachstörungen;R47.8;0;1;0
R509;Fieber, nicht näher bezeichnet;R50.9;0;1;0
R51;Kopfschmerz;R51;0;1;0
R520;Akuter Schmerz;R52.0;0;1;0
R521;Chronischer unbeeinflussbarer Schmerz;R52.1;0;1;0
R522;Sonstiger chronischer Schmerz;R52.2;0;1;0
R529;Schmerz, nicht näher bezeichnet;R52.9;0;1;0
R54;Senilität;R54;0;1;0
R55;Synkope und Kollaps;R55;0;1;0
R7780;Veränderung des prostataspezifischen Antigens [PSA];R77.80;0;1;0
S0184;Weichteilschaden I. Grades bei geschlossener Fraktur oder Luxation des Kopfes;S01.84;0;1;0
S022;Nasenbeinfraktur;S02.2;1;1;0
S031;Luxation des knorpeligen Nasenseptums;S03.1;0;1;0
S3203;Fraktur eines Lendenwirbels: L3;S32.03;1;0;0
S460;Verletzung der Muskeln und der Sehnen der Rotatorenmanschette;S46.0;1;1;0
S7184;Weichteilschaden I. Grades bei geschlossener Fraktur oder Luxation der Hüfte und des Oberschenkels;S71.84;0;1;0
S7201;Schenkelhalsfraktur: Intrakapsulär;S72.01;1;0;0
S830;Luxation der Patella;S83.0;0;1;0
S832;Meniskusriss, akut;S83.2;0;1;0
S8350;Verstauchung und Zerrung des Kniegelenkes: Nicht näher bezeichnetes Kreuzband;S83.50;0;1;0
S8351;Verstauchung und Zerrung des Kniegelenkes: Distorsion des vorderen Kreuzbandes;S83.51;1;0;0
S8353;Verstauchung und Zerrung des Kniegelenkes: Riss des vorderen Kreuzbandes;S83.53;1;1;0
S860;Verletzung der Achillessehne;S86.0;1;0;0
S923;Fraktur der Mittelfußknochen;S92.3;1;0;0
S9341;Verstauchung und Zerrung des oberen Sprunggelenkes: Lig. deltoideum;S93.41;0;1;0
S9342;Verstauchung und Zerrung des oberen Sprunggelenkes: Lig. calcaneofibulare;S93.42;1;1;0
S9343;Verstauchung und Zerrung des oberen Sprunggelenkes: Lig. tibiofibulare (anterius) (posterius), distal;S93.43;0;1;0
T784;Allergie, nicht näher bezeichnet;T78.4;0;1;0
T801;Gefäßkomplikationen nach Infusion, Transfusion oder Injektion zu therapeutischen Zwecken;T80.1;0;1;0
T808;Sonstige Komplikationen nach Infusion, Transfusion oder Injektion zu therapeutischen Zwecken;T80.8;0;1;0
T810;Blutung und Hämatom als Komplikation eines Eingriffes, anderenorts nicht klassifiziert;T81.0;1;1;0
T812;Versehentliche Stich- oder Risswunde während eines Eingriffes, anderenorts nicht klassifiziert;T81.2;0;1;0
T818;Sonstige Komplikationen bei Eingriffen, anderenorts nicht klassifiziert;T81.8;1;1;0
T830;Mechanische Komplikation durch einen Harnwegskatheter (Verweilkatheter);T83.0;1;1;0
T831;Mechanische Komplikation durch sonstige Geräte oder Implantate im Harntrakt;T83.1;0;1;0
T835;Infektion und entzündliche Reaktion durch Prothese, Implantat oder Transplantat im Harntrakt;T83.5;0;1;0
T840;Mechanische Komplikation durch eine Gelenkendoprothese;T84.0;1;1;0
T852;Mechanische Komplikation durch eine intraokulare Linse;T85.2;1;1;0
T884;Misslungene oder schwierige Intubation;T88.4;0;1;0
T885;Sonstige Komplikationen infolge Anästhesie;T88.5;0;1;0
T887;Nicht näher bezeichnete unerwünschte Nebenwirkung eines Arzneimittels oder einer Droge;T88.7;0;1;0
U5010;Leichte motorische Funktionseinschränkung: Barthel-Index: 80-95 Punkte;U50.10;0;1;0
U804;Escherichia, Klebsiella und Proteus mit Resistenz gegen Chinolone, Carbapeneme, Amikacin, oder mit nachgewiesener Resistenz gegen alle Beta-Laktam-Antibiotika [ESBL-Resistenz];U80.4;0;1;0
Y579;Komplikationen durch Arzneimittel oder Drogen;Y57.9;0;1;0
Z031;Beobachtung bei Verdacht auf bösartige Neubildung;Z03.1;0;1;0
Z036;Beobachtung bei Verdacht auf toxische Wirkung von aufgenommenen Substanzen;Z03.6;0;1;0
Z038;Beobachtung bei sonstigen Verdachtsfällen;Z03.8;0;1;0
Z048;Untersuchung und Beobachtung aus sonstigen näher bezeichneten Gründen;Z04.8;0;1;0
Z049;Untersuchung und Beobachtung aus nicht näher bezeichnetem Grund;Z04.9;0;1;0
Z080;Nachuntersuchung nach chirurgischem Eingriff wegen bösartiger Neubildung;Z08.0;0;1;0
Z11;Spezielle Verfahren zur Untersuchung auf infektiöse und parasitäre Krankheiten;Z11;0;1;0
Z223;Keimträger anderer näher bezeichneter bakterieller Krankheiten;Z22.3;0;1;0
Z225;Keimträger der Virushepatitis;Z22.5;0;1;0
Z246;Notwendigkeit der Impfung gegen Virushepatitis;Z24.6;0;1;0
Z274;Notwendigkeit der Impfung gegen Masern-Mumps-Röteln [MMR];Z27.4;0;1;0
Z290;Isolierung als prophylaktische Maßnahme;Z29.0;0;1;0
Z2921;Systemische prophylaktische Chemotherapie;Z29.21;0;1;0
Z298;Sonstige näher bezeichnete prophylaktische Maßnahmen;Z29.8;0;1;0
Z302;Sterilisierung;Z30.2;0;1;0
Z34;Überwachung einer normalen Schwangerschaft;Z34;0;1;0
Z351;Überwachung einer Schwangerschaft bei Abortanamnese;Z35.1;0;1;0
Z354;Überwachung einer Schwangerschaft bei ausgeprägter Multiparität;Z35.4;0;1;0
Z355;Überwachung einer älteren Erstschwangeren;Z35.5;0;1;0
Z370;Lebendgeborener Einling;Z37.0;0;1;0
Z380;Einling, Geburt im Krankenhaus;Z38.0;1;1;0
Z381;Einling, Geburt außerhalb des Krankenhauses;Z38.1;1;0;0
Z383;Zwilling, Geburt im Krankenhaus;Z38.3;1;1;0
Z435;Versorgung eines Zystostomas;Z43.5;0;1;0
Z436;Versorgung sonstiger künstlicher Körperöffnungen des Harntraktes;Z43.6;0;1;0
Z466;Versorgen mit und Anpassen eines Gerätes im Harntrakt;Z46.6;0;1;0
Z467;Versorgen mit und Anpassen eines orthopädischen Hilfsmittels;Z46.7;0;1;0
Z470;Entfernung einer Metallplatte oder einer anderen inneren Fixationsvorrichtung;Z47.0;0;1;0
Z480;Kontrolle von Verbänden und Nähten;Z48.0;0;1;0
Z488;Sonstige näher bezeichnete Nachbehandlung nach chirurgischem Eingriff;Z48.8;0;1;0
Z515;Palliativbehandlung;Z51.5;0;1;0
Z5201;Stammzellenspender;Z52.01;0;1;0
Z53;Personen, die Einrichtungen des Gesundheitswesens wegen spezifischer Maßnahmen aufgesucht haben, die aber nicht durchgeführt wurden;Z53;0;1;0
Z60;Kontaktanlässe mit Bezug auf die soziale Umgebung;Z60;0;1;0
Z740;Probleme mit Bezug auf: Hilfsbedürftigkeit wegen eingeschränkter Mobilität;Z74.0;0;1;0
Z741;Probleme mit Bezug auf: Notwendigkeit der Hilfestellung bei der Körperpflege;Z74.1;0;1;0
Z742;Probleme mit Bezug auf: Notwendigkeit der Hilfeleistung im Haushalt, wenn kein anderer Haushaltsangehöriger die Betreuung übernehmen kann;Z74.2;0;1;0
Z748;Sonstige Probleme mit Bezug auf Pflegebedürftigkeit;Z74.8;0;1;0
Z833;Diabetes mellitus in der Familienanamnese;Z83.3;1;0;0
Z850;Bösartige Neubildung der Verdauungsorgane in der Eigenanamnese;Z85.0;0;1;0
Z853;Bösartige Neubildung der Brustdrüse [Mamma] in der Eigenanamnese;Z85.3;0;1;0
Z854;Bösartige Neubildung der Genitalorgane in der Eigenanamnese;Z85.4;0;1;0
Z855;Bösartige Neubildung der Harnorgane in der Eigenanamnese;Z85.5;0;1;0
Z861;Infektiöse oder parasitäre Krankheiten in der Eigenanamnese;Z86.1;0;1;0
Z863;Endokrine, Ernährungs- oder Stoffwechselkrankheiten in der Eigenanamnese;Z86.3;0;1;0
Z865;Andere psychische Krankheiten oder Verhaltensstörungen in der Eigenanamnese;Z86.5;0;1;0
Z867;Krankheiten des Kreislaufsystems in der Eigenanamnese;Z86.7;0;1;0
Z871;Krankheiten des Verdauungssystems in der Eigenanamnese;Z87.1;0;1;0
Z880;Allergie gegenüber Penicillin in der Eigenanamnese;Z88.0;0;1;0
Z881;Allergie gegenüber anderen Antibiotika in der Eigenanamnese;Z88.1;0;1;0
Z886;Allergie gegenüber Analgetikum in der Eigenanamnese;Z88.6;0;1;0
Z888;Allergie gegenüber sonstigen Arzneimitteln, Drogen oder biologisch aktiven Substanzen in der Eigenanamnese;Z88.8;0;1;0
Z889;Allergie gegenüber nicht näher bezeichneten Arzneimitteln, Drogen oder biologisch aktiven Substanzen in der Eigenanamnese;Z88.9;0;1;0
Z901;Verlust der Mamma(e) [Brustdrüse];Z90.1;0;1;0
Z903;Verlust von Teilen des Magens;Z90.3;0;1;0
Z905;Verlust der Niere(n);Z90.5;0;1;0
Z907;Verlust eines oder mehrerer Genitalorgane;Z90.7;0;1;0
Z910;Allergie, ausgenommen Allergie gegenüber Arzneimitteln, Drogen oder biologisch aktiven Substanzen, in der Eigenanamnese;Z91.0;0;1;0
Z921;Dauertherapie (gegenwärtig) mit Antikoagulanzien in der Eigenanamnese;Z92.1;0;1;0
Z922;Dauertherapie (gegenwärtig) mit anderen Arzneimitteln in der Eigenanamnese;Z92.2;0;1;0
Z924;Größerer operativer Eingriff in der Eigenanamnese, anderenorts nicht klassifiziert;Z92.4;0;1;0
Z926;Zytostatische Chemotherapie wegen bösartiger Neubildung in der Eigenanamnese;Z92.6;0;1;0
Z931;Vorhandensein eines Gastrostomas;Z93.1;0;1;0
Z933;Vorhandensein eines Kolostomas;Z93.3;0;1;0
Z935;Vorhandensein eines Zystostomas;Z93.5;0;1;0
Z936;Vorhandensein anderer künstlicher Körperöffnungen der Harnwege;Z93.6;0;1;0
Z947;Zustand nach Keratoplastik;Z94.7;0;1;0
Z950;Vorhandensein eines kardialen elektronischen Geräts;Z95.0;0;1;0
Z951;Vorhandensein eines aortokoronaren Bypasses;Z95.1;0;1;0
Z955;Vorhandensein eines Implantates oder Transplantates nach koronarer Gefäßplastik;Z95.5;0;1;0
Z9588;Vorhandensein von sonstigen kardialen oder vaskulären Implantaten oder Transplantaten;Z95.88;0;1;0
Z960;Vorhandensein von urogenitalen Implantaten;Z96.0;0;1;0
Z961;Vorhandensein eines intraokularen Linsenimplantates;Z96.1;0;1;0
Z966;Vorhandensein von orthopädischen Gelenkimplantaten;Z96.6;0;1;0
Z978;Vorhandensein sonstiger und nicht näher bezeichneter medizinischer Geräte oder Hilfsmittel;Z97.8;0;1;0
Z988;Sonstige näher bezeichnete Zustände nach chirurgischen Eingriffen;Z98.8;0;1;0
Z992;Langzeitige Abhängigkeit von Dialyse bei Niereninsuffizienz;Z99.2;0;1;0
Z993;Langzeitige Abhängigkeit vom Rollstuhl;Z99.3;0;1;0
Z998;Langzeitige Abhängigkeit von sonstigen unterstützenden Apparaten, medizinischen Geräten oder Hilfsmitteln;Z99.8;0;1;0
