re_Code;re_Text;re_Hauptdiagnose;re_Nebendiagnose;re_Prozedur
9-685.r;Behandlung im besonderen Setting bei psychischen und psychosomat. Störungen und Verhaltensstörungen bei Kindern und Jugendlichen mit mehr als 48 bis 50 durch Spezialtherapeuten und/oder pädagogisch-pflegerische Fachpersonen erbrachten TEen pro Woche;0;0;1
9-685.s;Behandlung im besonderen Setting bei psychischen und psychosomat. Störungen und Verhaltensstörungen bei Kindern und Jugendlichen mit mehr als 50 bis 52 durch Spezialtherapeuten und/oder pädagogisch-pflegerische Fachpersonen erbrachten TEen pro Woche;0;0;1
9-685.u;Behandlung im besonderen Setting bei psychischen und psychosomat. Störungen und Verhaltensstörungen bei Kindern und Jugendlichen mit mehr als 54 bis 56 durch Spezialtherapeuten und/oder pädagogisch-pflegerische Fachpersonen erbrachten TEen pro Woche;0;0;1
9-685.v;Behandlung im besonderen Setting bei psychischen und psychosomat. Störungen und Verhaltensstörungen bei Kindern und Jugendlichen mit mehr als 56 bis 58 durch Spezialtherapeuten und/oder pädagogisch-pflegerische Fachpersonen erbrachten TEen pro Woche;0;0;1
9-685.w;Behandlung im besonderen Setting bei psychischen und psychosomat. Störungen und Verhaltensstörungen bei Kindern und Jugendlichen mit mehr als 58 durch Spezialtherapeuten und/oder pädagogisch-pflegerische Fachpersonen erbrachten TEen pro Woche;0;0;1
9-690.00;Kriseninterventionelle Behandlung bei psychischen und psychosomatischen Störungen und Verhaltensstörungen bei Kindern und Jugendlichen: Kriseninterventionelle Behandlung durch Ärzte und/oder Psychologen: Mehr als 1 bis 1,5 Stunden pro Tag;0;0;1
9-690.01;Kriseninterventionelle Behandlung bei psychischen und psychosomatischen Störungen und Verhaltensstörungen bei Kindern und Jugendlichen: Kriseninterventionelle Behandlung durch Ärzte und/oder Psychologen: Mehr als 1,5 bis 3 Stunden pro Tag;0;0;1
9-690.02;Kriseninterventionelle Behandlung bei psychischen und psychosomatischen Störungen und Verhaltensstörungen bei Kindern und Jugendlichen: Kriseninterventionelle Behandlung durch Ärzte und/oder Psychologen: Mehr als 3 bis 4,5 Stunden pro Tag;0;0;1
9-690.03;Kriseninterventionelle Behandlung bei psychischen und psychosomatischen Störungen und Verhaltensstörungen bei Kindern und Jugendlichen: Kriseninterventionelle Behandlung durch Ärzte und/oder Psychologen: Mehr als 4,5 bis 6 Stunden pro Tag;0;0;1
9-690.04;Kriseninterventionelle Behandlung bei psychischen und psychosomatischen Störungen und Verhaltensstörungen bei Kindern und Jugendlichen: Kriseninterventionelle Behandlung durch Ärzte und/oder Psychologen: Mehr als 6 Stunden pro Tag;0;0;1
9-690.10;Kriseninterventionelle Behandlung bei psychischen und psychosomatischen Störungen und Verhaltensstörungen bei Kindern und Jugendlichen: durch Spezialtherapeuten und/oder pädagogisch-pflegerische Fachpersonen: Mehr als 1 bis 1,5 Stunden pro Tag;0;0;1
9-690.11;Kriseninterventionelle Behandlung bei psychischen und psychosomatischen Störungen und Verhaltensstörungen bei Kindern und Jugendlichen: durch Spezialtherapeuten und/oder pädagogisch-pflegerische Fachpersonen: Mehr als 1,5 bis 3 Stunden pro Tag;0;0;1
9-690.12;Kriseninterventionelle Behandlung bei psychischen und psychosomatischen Störungen und Verhaltensstörungen bei Kindern und Jugendlichen: durch Spezialtherapeuten und/oder pädagogisch-pflegerische Fachpersonen: Mehr als 3 bis 4,5 Stunden pro Tag;0;0;1
9-690.13;Kriseninterventionelle Behandlung bei psychischen und psychosomatischen Störungen und Verhaltensstörungen bei Kindern und Jugendlichen: durch Spezialtherapeuten und/oder pädagogisch-pflegerische Fachpersonen: Mehr als 4,5 bis 6 Stunden pro Tag;0;0;1
9-690.14;Kriseninterventionelle Behandlung bei psychischen und psychosomatischen Störungen und Verhaltensstörungen bei Kindern und Jugendlichen: durch Spezialtherapeuten und/oder pädagogisch-pflegerische Fachpersonen: Mehr als 6 Stunden pro Tag;0;0;1
9-691.0;Erbringung von Behandlungsmaßnahmen im stationsersetzenden Umfeld und als halbtägige tagesklinische Behandlung bei Kindern und Jugendlichen: Ganztägiges Hometreatment;0;0;1
9-691.1;Erbringung von Behandlungsmaßnahmen im stationsersetzenden Umfeld und als halbtägige tagesklinische Behandlung bei Kindern und Jugendlichen: Halbtägiges Hometreatment;0;0;1
9-691.2;Erbringung von Behandlungsmaßnahmen im stationsersetzenden Umfeld und als halbtägige tagesklinische Behandlung bei Kindern und Jugendlichen: Halbtägige tagesklinische Behandlung;0;0;1
9-692.03;Indizierter komplexer Entlassungsaufwand bei psych./psychosomat. Störungen/Verhaltensstörungen bei Kindern/Jugendlichen: durch Spezialtherapeuten und/oder pflegerische Fachpersonen erbracht: Mehr als 1 bis zu 2 Stunden;0;0;1
9-692.04;Indizierter komplexer Entlassungsaufwand bei psych./psychosomat. Störungen/Verhaltensstör. bei Kindern/Jugendlichen: durch Spezialtherapeuten und/oder pflegerische Fachpersonen erbracht: Mehr als 2 bis zu 4 Stunden;0;0;1
9-692.05;Indizierter komplexer Entlassungsaufwand bei psych./psychosomat. Störungen/Verhaltensstörungen bei Kindern/Jugendlichen: durch Spezialtherapeuten und/oder pflegerische Fachpersonen erbracht: Mehr als 4 Stunden;0;0;1
9-692.13;Indizierter komplexer Entlassungsaufwand bei psych./psychosomat. Störungen/Verhaltensstörungen bei Kindern/Jugendlichen: durch Ärzte und/oder Psychologen erbracht: Mehr als 1 bis zu 2 Stunden;0;0;1
9-692.14;Indizierter komplexer Entlassungsaufwand bei psych./psychosomat. Störungen/Verhaltensstörungen bei Kindern/Jugendlichen: durch Ärzte und/oder Psychologen erbracht: Mehr als 2 bis zu 4 Stunden;0;0;1
9-692.15;Indizierter komplexer Entlassungsaufwand bei psych./psychosomat. Störungen/Verhaltensstörungen bei Kindern/Jugendlichen: durch Ärzte und/oder Psychologen erbracht: Mehr als 4 Stunden;0;0;1
9-693.00;Intensive Beaufsichtigung mit Überwachung in einer Kleinstgruppe bei psychischen und psychosomatischen Störungen und Verhaltensstörungen bei Kindern und Jugendlichen: Mindestens 1 bis zu 2 Stunden pro Tag;0;0;1
9-693.01;Intensive Beaufsichtigung mit Überwachung in einer Kleinstgruppe bei psychischen und psychosomatischen Störungen und Verhaltensstörungen bei Kindern und Jugendlichen: Mehr als 2 bis zu 4 Stunden pro Tag;0;0;1
9-693.02;Intensive Beaufsichtigung mit Überwachung in einer Kleinstgruppe bei psychischen und psychosomatischen Störungen und Verhaltensstörungen bei Kindern und Jugendlichen: Mehr als 4 bis zu 8 Stunden pro Tag;0;0;1
9-693.03;Intensive Beaufsichtigung mit Überwachung in einer Kleinstgruppe bei psychischen und psychosomatischen Störungen und Verhaltensstörungen bei Kindern und Jugendlichen: Mehr als 8 bis zu 12 Stunden pro Tag;0;0;1
9-693.04;Intensive Beaufsichtigung mit Überwachung in einer Kleinstgruppe bei psychischen und psychosomatischen Störungen und Verhaltensstörungen bei Kindern und Jugendlichen: Mehr als 12 bis zu 18 Stunden pro Tag;0;0;1
9-693.05;Intensive Beaufsichtigung mit Überwachung in einer Kleinstgruppe bei psychischen und psychosomatischen Störungen und Verhaltensstörungen bei Kindern und Jugendlichen: Mehr als 18 Stunden pro Tag;0;0;1
9-693.10;Einzelbetreuung bei psychischen und psychosomatischen Störungen und Verhaltensstörungen bei Kindern und Jugendlichen: Mindestens 1 bis zu 2 Stunden pro Tag;0;0;1
9-693.11;Einzelbetreuung bei psychischen und psychosomatischen Störungen und Verhaltensstörungen bei Kindern und Jugendlichen: Mehr als 2 bis zu 4 Stunden pro Tag;0;0;1
9-693.12;Einzelbetreuung bei psychischen und psychosomatischen Störungen und Verhaltensstörungen bei Kindern und Jugendlichen: Mehr als 4 bis zu 8 Stunden pro Tag;0;0;1
9-693.13;Einzelbetreuung bei psychischen und psychosomatischen Störungen und Verhaltensstörungen bei Kindern und Jugendlichen: Mehr als 8 bis zu 12 Stunden pro Tag;0;0;1
9-693.14;Einzelbetreuung bei psychischen und psychosomatischen Störungen und Verhaltensstörungen bei Kindern und Jugendlichen: Mehr als 12 bis zu 18 Stunden pro Tag;0;0;1
9-693.15;Einzelbetreuung bei psychischen und psychosomatischen Störungen und Verhaltensstörungen bei Kindern und Jugendlichen: Mehr als 18 Stunden pro Tag;0;0;1
9-694.0;Spezifische Behandlung im besonderen Setting bei substanzbedingten Störungen bei Kindern und Jugendlichen: 1 Behandlungstag;0;0;1
9-694.1;Spezifische Behandlung im besonderen Setting bei substanzbedingten Störungen bei Kindern und Jugendlichen: 2 Behandlungstage;0;0;1
9-694.2;Spezifische Behandlung im besonderen Setting bei substanzbedingten Störungen bei Kindern und Jugendlichen: 3 Behandlungstage;0;0;1
9-694.3;Spezifische Behandlung im besonderen Setting bei substanzbedingten Störungen bei Kindern und Jugendlichen: 4 Behandlungstage;0;0;1
9-694.4;Spezifische Behandlung im besonderen Setting bei substanzbedingten Störungen bei Kindern und Jugendlichen: 5 Behandlungstage;0;0;1
9-694.5;Spezifische Behandlung im besonderen Setting bei substanzbedingten Störungen bei Kindern und Jugendlichen: 6 Behandlungstage;0;0;1
9-694.6;Spezifische Behandlung im besonderen Setting bei substanzbedingten Störungen bei Kindern und Jugendlichen: 7 Behandlungstage;0;0;1
9-694.7;Spezifische Behandlung im besonderen Setting bei substanzbedingten Störungen bei Kindern und Jugendlichen: 8 Behandlungstage;0;0;1
9-694.8;Spezifische Behandlung im besonderen Setting bei substanzbedingten Störungen bei Kindern und Jugendlichen: 9 Behandlungstage;0;0;1
9-694.9;Spezifische Behandlung im besonderen Setting bei substanzbedingten Störungen bei Kindern und Jugendlichen: 10 Behandlungstage;0;0;1
9-694.a;Spezifische Behandlung im besonderen Setting bei substanzbedingten Störungen bei Kindern und Jugendlichen: 11 Behandlungstage;0;0;1
9-694.b;Spezifische Behandlung im besonderen Setting bei substanzbedingten Störungen bei Kindern und Jugendlichen: 12 Behandlungstage;0;0;1
9-694.c;Spezifische Behandlung im besonderen Setting bei substanzbedingten Störungen bei Kindern und Jugendlichen: 13 Behandlungstage;0;0;1
9-694.d;Spezifische Behandlung im besonderen Setting bei substanzbedingten Störungen bei Kindern und Jugendlichen: 14 Behandlungstage;0;0;1
9-694.e;Spezifische Behandlung im besonderen Setting bei substanzbedingten Störungen bei Kindern und Jugendlichen: 15 Behandlungstage;0;0;1
9-694.f;Spezifische Behandlung im besonderen Setting bei substanzbedingten Störungen bei Kindern und Jugendlichen: 16 Behandlungstage;0;0;1
9-694.g;Spezifische Behandlung im besonderen Setting bei substanzbedingten Störungen bei Kindern und Jugendlichen: 17 Behandlungstage;0;0;1
9-694.h;Spezifische Behandlung im besonderen Setting bei substanzbedingten Störungen bei Kindern und Jugendlichen: 18 Behandlungstage;0;0;1
9-694.j;Spezifische Behandlung im besonderen Setting bei substanzbedingten Störungen bei Kindern und Jugendlichen: 19 Behandlungstage;0;0;1
9-694.k;Spezifische Behandlung im besonderen Setting bei substanzbedingten Störungen bei Kindern und Jugendlichen: 20 Behandlungstage;0;0;1
9-694.m;Spezifische Behandlung im besonderen Setting bei substanzbedingten Störungen bei Kindern und Jugendlichen: 21 Behandlungstage;0;0;1
9-694.n;Spezifische Behandlung im besonderen Setting bei substanzbedingten Störungen bei Kindern und Jugendlichen: 22 Behandlungstage;0;0;1
9-694.p;Spezifische Behandlung im besonderen Setting bei substanzbedingten Störungen bei Kindern und Jugendlichen: 23 Behandlungstage;0;0;1
9-694.q;Spezifische Behandlung im besonderen Setting bei substanzbedingten Störungen bei Kindern und Jugendlichen: 24 Behandlungstage;0;0;1
9-694.r;Spezifische Behandlung im besonderen Setting bei substanzbedingten Störungen bei Kindern und Jugendlichen: 25 Behandlungstage;0;0;1
9-694.s;Spezifische Behandlung im besonderen Setting bei substanzbedingten Störungen bei Kindern und Jugendlichen: 26 Behandlungstage;0;0;1
9-694.t;Spezifische Behandlung im besonderen Setting bei substanzbedingten Störungen bei Kindern und Jugendlichen: 27 Behandlungstage;0;0;1
9-694.u;Spezifische Behandlung im besonderen Setting bei substanzbedingten Störungen bei Kindern und Jugendlichen: 28 Behandlungstage;0;0;1
9-695.00;Erhöhter therapieprozessorientierter patientenbezogener Supervisionsaufwand bei psychischen und psychosomatischen Störungen und Verhaltensstörungen bei Kindern und Jugendlichen: Einzelsupervision: Mindestens 30 bis unter 60 Minuten pro Tag;0;0;1
9-695.01;Erhöhter therapieprozessorientierter patientenbezogener Supervisionsaufwand bei psychischen und psychosomatischen Störungen und Verhaltensstörungen bei Kindern und Jugendlichen: Einzelsupervision: Mindestens 60 Minuten pro Tag;0;0;1
9-695.10;Erhöhter therapieprozessorientierter patientenbezogener Supervisionsaufwand bei psychischen und psychosomatischen Störungen und Verhaltensstörungen bei Kindern und Jugendlichen: Supervision eines Behandlungsteams: Mindestens 30 bis unter 60 Minuten/Tag;0;0;1
9-695.11;Erhöhter therapieprozessorientierter patientenbezogener Supervisionsaufwand bei psychischen und psychosomatischen Störungen und Verhaltensstörungen bei Kindern und Jugendlichen: Supervision eines Behandlungsteams: Mindestens 60 Minuten pro Tag;0;0;1
9-980.0;Behandlung von Erwachsenen in Einrichtungen, die im Anwendungsbereich der Psychiatrie-Personalverordnung liegen, Allgemeine Psychiatrie: Behandlungsbereich A1 (Regelbehandlung);0;0;1
9-980.1;Behandlung von Erwachsenen in Einrichtungen, die im Anwendungsbereich der Psychiatrie-Personalverordnung liegen, Allgemeine Psychiatrie: Behandlungsbereich A2 (Intensivbehandlung);0;0;1
9-980.2;Behandlung von Erwachsenen in Einrichtungen, die im Anwendungsbereich der Psychiatrie-Personalverordnung liegen, Allgemeine Psychiatrie: Behandlungsbereich A3 (Rehabilitative Behandlung);0;0;1
9-980.3;Behandlung von Erwachsenen in Einrichtungen, die im Anwendungsbereich der Psychiatrie-Personalverordnung liegen, Allgemeine Psychiatrie: Behandlungsbereich A4 (Langdauernde Behandlung Schwer- und Mehrfachkranker);0;0;1
9-980.4;Behandlung von Erwachsenen in Einrichtungen, die im Anwendungsbereich der Psychiatrie-Personalverordnung liegen, Allgemeine Psychiatrie: Behandlungsbereich A5 (Psychotherapie);0;0;1
9-980.5;Behandlung von Erwachsenen in Einrichtungen, die im Anwendungsbereich der Psychiatrie-Personalverordnung liegen, Allgemeine Psychiatrie: Behandlungsbereich A6 (Tagesklinische Behandlung);0;0;1
9-981.0;Behandlung von Erwachsenen in Einrichtungen, die im Anwendungsbereich der Psychiatrie-Personalverordnung liegen, Abhängigkeitskranke: Behandlungsbereich S1 (Regelbehandlung);0;0;1
9-981.1;Behandlung von Erwachsenen in Einrichtungen, die im Anwendungsbereich der Psychiatrie-Personalverordnung liegen, Abhängigkeitskranke: Behandlungsbereich S2 (Intensivbehandlung);0;0;1
9-981.2;Behandlung von Erwachsenen in Einrichtungen, die im Anwendungsbereich der Psychiatrie-Personalverordnung liegen, Abhängigkeitskranke: Behandlungsbereich S3 (Rehabilitative Behandlung);0;0;1
9-981.3;Behandlung von Erwachsenen in Einrichtungen, die im Anwendungsbereich der Psychiatrie-Personalverordnung liegen, Abhängigkeitskranke: Behandlungsbereich S4 (Langdauernde Behandlung Schwer- und Mehrfachkranker);0;0;1
9-981.4;Behandlung von Erwachsenen in Einrichtungen, die im Anwendungsbereich der Psychiatrie-Personalverordnung liegen, Abhängigkeitskranke: Behandlungsbereich S5 (Psychotherapie);0;0;1
9-981.5;Behandlung von Erwachsenen in Einrichtungen, die im Anwendungsbereich der Psychiatrie-Personalverordnung liegen, Abhängigkeitskranke: Behandlungsbereich S6 (Tagesklinische Behandlung);0;0;1
9-982.0;Behandlung von Erwachsenen in Einrichtungen, die im Anwendungsbereich der Psychiatrie-Personalverordnung liegen, Gerontopsychiatrie: Behandlungsbereich G1 (Regelbehandlung);0;0;1
9-982.1;Behandlung von Erwachsenen in Einrichtungen, die im Anwendungsbereich der Psychiatrie-Personalverordnung liegen, Gerontopsychiatrie: Behandlungsbereich G2 (Intensivbehandlung);0;0;1
9-982.3;Behandlung von Erwachsenen in Einrichtungen, die im Anwendungsbereich der Psychiatrie-Personalverordnung liegen, Gerontopsychiatrie: Behandlungsbereich G4 (Langdauernde Behandlung Schwer- und Mehrfachkranker);0;0;1
9-982.4;Behandlung von Erwachsenen in Einrichtungen, die im Anwendungsbereich der Psychiatrie-Personalverordnung liegen, Gerontopsychiatrie: Behandlungsbereich G5 (Psychotherapie);0;0;1
9-982.5;Behandlung von Erwachsenen in Einrichtungen, die im Anwendungsbereich der Psychiatrie-Personalverordnung liegen, Gerontopsychiatrie: Behandlungsbereich G6 (Tagesklinische Behandlung);0;0;1
9-983.0;Behandlung von Kindern und Jugendlichen in Einrichtungen, die im Anwendungsbereich der Psychiatrie-Personalverordnung liegen, Kinder- und Jugendpsychiatrie: Behandlungsbereich KJ1 (Kinderpsychiatrische Regel- und Intensivbehandlung);0;0;1
9-983.1;Behandlung von Kindern und Jugendlichen in Einrichtungen, die im Anwendungsbereich der Psychiatrie-Personalverordnung liegen, Kinder- und Jugendpsychiatrie: Behandlungsbereich KJ2 (Jugendpsychiatrische Regelbehandlung);0;0;1
9-983.2;Behandlung von Kindern und Jugendlichen in Einrichtungen, die im Anwendungsbereich der Psychiatrie-Personalverordnung liegen, Kinder- und Jugendpsychiatrie: Behandlungsbereich KJ3 (Jugendpsychiatrische Intensivbehandlung);0;0;1
